sat_id,epoch_utc,propagation_age_hours,residual_km
60150,2024-11-28T09:50:42Z,10.137,3.2864
60150,2024-11-28T10:00:42Z,10.304,3.9352
60150,2024-11-28T10:10:42Z,10.471,4.1529
60150,2024-11-28T10:20:42Z,10.637,3.8351
60150,2024-11-28T10:30:42Z,10.804,3.0939
60150,2024-11-28T10:40:42Z,10.971,2.1593
60150,2024-11-28T10:50:42Z,11.137,1.3423
60150,2024-11-28T11:00:42Z,11.304,1.0413
60150,2024-11-28T11:10:42Z,11.471,1.4828
60150,2024-11-28T11:20:42Z,11.637,2.3003
60150,2024-11-28T11:30:42Z,11.804,3.0801
60150,2024-11-28T11:40:42Z,11.971,3.5219
60150,2024-11-28T23:10:42Z,0.101,3.538
60150,2024-11-28T23:20:42Z,0.268,3.6547
60150,2024-11-28T23:30:42Z,0.435,3.7902
60150,2024-11-28T23:40:42Z,0.601,3.9186
60150,2024-11-28T23:50:42Z,0.768,4.0471
60150,2024-11-29T00:00:42Z,0.935,4.1614
60150,2024-11-29T00:10:42Z,1.101,4.1886
60150,2024-11-29T00:20:42Z,1.268,4.0996
60150,2024-11-29T00:30:42Z,1.435,3.9525
60150,2024-11-29T00:40:42Z,1.601,3.8933
60150,2024-11-29T00:50:42Z,1.768,3.9578
60150,2024-11-29T01:00:42Z,1.935,3.9624
60150,2024-11-29T01:10:42Z,2.101,3.792
60150,2024-11-29T01:20:42Z,2.268,3.386
60150,2024-11-29T01:30:42Z,2.435,2.8168
60150,2024-11-29T01:40:42Z,2.601,2.2368
60150,2024-11-29T01:50:42Z,2.768,1.7505
60150,2024-11-29T02:00:42Z,2.935,1.4548
60150,2024-11-29T02:10:42Z,3.101,1.3608
60150,2024-11-29T02:20:42Z,3.268,1.3783
60150,2024-11-29T02:30:42Z,3.435,1.382
60150,2024-11-29T02:40:42Z,3.601,1.2887
60150,2024-11-29T02:50:42Z,3.768,1.0513
60150,2024-11-29T03:00:42Z,3.935,0.7032
60150,2024-11-29T03:10:42Z,4.101,0.4084
60150,2024-11-29T03:20:42Z,4.268,0.3798
60150,2024-11-29T03:30:42Z,4.435,0.5026
60150,2024-11-29T03:40:42Z,4.601,0.5215
60150,2024-11-29T03:50:42Z,4.768,0.4498
60150,2024-11-29T04:00:42Z,4.935,0.3792
60150,2024-11-29T04:10:42Z,5.101,0.4153
60150,2024-11-29T04:20:42Z,5.268,0.6231
60150,2024-11-29T04:30:42Z,5.435,0.9562
60150,2024-11-29T04:40:42Z,5.601,1.3354
60150,2024-11-29T04:50:42Z,5.768,1.6418
60150,2024-11-29T05:00:42Z,5.935,1.7984
60150,2024-11-29T05:10:42Z,6.101,1.7723
60150,2024-11-29T05:20:42Z,6.268,1.598
60150,2024-11-29T05:30:42Z,6.435,1.4383
60150,2024-11-29T05:40:42Z,6.601,1.4251
60150,2024-11-29T05:50:42Z,6.768,1.6386
60150,2024-11-29T06:00:42Z,6.935,2.0395
60150,2024-11-29T06:10:42Z,7.101,2.5072
60150,2024-11-29T06:20:42Z,7.268,2.8966
60150,2024-11-29T06:30:42Z,7.435,3.0896
60150,2024-11-29T06:40:42Z,7.601,3.0644
60150,2024-11-29T06:50:42Z,7.768,2.8262
60150,2024-11-29T07:00:42Z,7.935,2.5234
60150,2024-11-29T07:10:42Z,8.101,2.3489
60150,2024-11-29T07:20:42Z,8.268,2.4397
60150,2024-11-29T07:30:42Z,8.435,2.8138
60150,2024-11-29T07:40:42Z,8.601,3.3668
60150,2024-11-29T07:50:42Z,8.768,3.9416
60150,2024-11-29T08:00:42Z,8.935,4.363
60150,2024-11-29T08:10:42Z,9.101,4.5049
60150,2024-11-29T08:20:42Z,9.268,4.3462
60150,2024-11-29T08:30:42Z,0.087,2.6995
60150,2024-11-29T08:40:42Z,0.254,1.8399
60150,2024-11-29T08:50:42Z,0.42,0.9594
60150,2024-11-29T09:00:42Z,0.587,0.4239
60150,2024-11-29T09:10:42Z,0.754,0.7656
60150,2024-11-29T09:20:42Z,0.92,1.5866
60150,2024-11-29T09:30:42Z,1.087,2.5476
60150,2024-11-29T09:40:42Z,1.254,3.2947
60150,2024-11-29T09:50:42Z,1.42,3.5421
60150,2024-11-29T10:00:42Z,1.587,3.1814
60150,2024-11-29T10:10:42Z,1.754,2.3184
60150,2024-11-29T10:20:42Z,1.92,1.3018
60150,2024-11-29T10:30:42Z,2.087,0.4678
60150,2024-11-29T10:40:42Z,2.254,0.3428
60150,2024-11-29T10:50:42Z,2.42,1.0668
60150,2024-11-29T11:00:42Z,2.587,2.0042
60150,2024-11-29T11:10:42Z,2.754,2.8762
60150,2024-11-29T11:20:42Z,2.92,3.3403
60150,2024-11-29T11:30:42Z,3.087,3.2226
60150,2024-11-29T11:40:42Z,3.254,2.5638
60150,2024-11-29T11:50:42Z,3.42,1.621
60150,2024-11-29T12:00:42Z,3.587,0.756
60150,2024-11-29T12:10:42Z,3.754,0.3739
60150,2024-11-29T12:20:42Z,3.92,1.0197
60150,2024-11-29T12:30:42Z,4.087,1.9743
60150,2024-11-29T12:40:42Z,4.254,3.0151
60150,2024-11-29T12:50:42Z,4.42,3.8426
60150,2024-11-29T13:00:42Z,4.587,4.2104
60150,2024-11-29T13:10:42Z,4.754,4.0549
60150,2024-11-29T13:20:42Z,4.92,3.4799
60150,2024-11-29T13:30:42Z,5.087,2.7791
60150,2024-11-29T13:40:42Z,5.254,2.3856
60150,2024-11-29T13:50:42Z,5.42,2.6311
60150,2024-11-29T14:00:42Z,5.587,3.4297
60150,2024-11-29T14:10:42Z,5.754,4.4391
60150,2024-11-29T14:20:42Z,5.92,5.2992
60150,2024-11-29T14:30:42Z,6.087,5.7337
60150,2024-11-29T14:40:42Z,6.254,5.6248
60150,2024-11-29T14:50:42Z,6.42,5.05
60150,2024-11-29T15:00:42Z,6.587,4.2821
60150,2024-11-29T15:10:42Z,6.754,3.6978
60150,2024-11-29T15:20:42Z,6.92,3.68
60150,2024-11-29T15:30:42Z,7.087,4.2805
60150,2024-11-29T15:40:42Z,7.254,5.2431
60150,2024-11-29T15:50:42Z,7.42,6.1817
60150,2024-11-29T16:00:42Z,7.587,6.7606
60150,2024-11-29T16:10:42Z,7.754,6.7899
60150,2024-11-29T16:20:42Z,7.92,6.2803
60150,2024-11-29T16:30:42Z,8.087,5.4586
60150,2024-11-29T16:40:42Z,8.254,4.7017
60150,2024-11-29T16:50:42Z,8.42,4.3692
60150,2024-11-29T17:00:42Z,8.587,4.6586
60150,2024-11-29T17:10:42Z,8.754,5.4373
60150,2024-11-29T17:20:42Z,8.92,6.377
60150,2024-11-29T17:30:42Z,9.087,7.0785
60150,2024-11-29T17:40:42Z,9.254,7.2813
60150,2024-11-29T17:50:42Z,9.42,6.908
60150,2024-11-29T18:00:42Z,9.587,6.109
60150,2024-11-29T18:10:42Z,9.754,5.2248
60150,2024-11-29T18:20:42Z,9.92,4.6453
60150,2024-11-29T18:30:42Z,10.087,4.61
60150,2024-11-29T18:40:42Z,10.254,5.1073
60150,2024-11-29T18:50:42Z,10.42,5.874
60150,2024-11-29T19:00:42Z,10.587,6.5455
60150,2024-11-29T19:10:42Z,10.754,6.8124
60150,2024-11-29T19:20:42Z,10.92,6.558
60150,2024-11-29T19:30:42Z,11.087,5.8534
60150,2024-11-29T19:40:42Z,11.254,4.9663
60150,2024-11-29T19:50:42Z,11.42,4.2805
60150,2024-11-29T20:00:42Z,11.587,4.0898
60150,2024-11-29T20:10:42Z,11.754,4.4332
60150,2024-11-29T20:20:42Z,11.92,5.1079
60150,2024-11-30T15:40:42Z,0.095,4.921
60150,2024-11-30T15:50:42Z,0.261,5.0646
60150,2024-11-30T16:00:42Z,0.428,5.2252
60150,2024-11-30T16:10:42Z,0.595,5.3511
60150,2024-11-30T16:20:42Z,0.761,5.4151
60150,2024-11-30T16:30:42Z,0.928,5.4043
60150,2024-11-30T16:40:42Z,1.095,5.3314
60150,2024-11-30T16:50:42Z,1.261,5.2588
61866,2024-11-26T06:00:42Z,8.011,0.5687
61866,2024-11-26T06:10:42Z,8.178,0.5794
61866,2024-11-26T06:20:42Z,8.344,0.4886
61866,2024-11-26T06:30:42Z,8.511,0.3069
61866,2024-11-26T06:40:42Z,8.678,0.3031
61866,2024-11-26T06:50:42Z,8.844,0.3196
61866,2024-11-26T07:00:42Z,9.011,0.2694
61866,2024-11-26T07:10:42Z,9.178,0.4728
61866,2024-11-26T07:20:42Z,9.344,0.713
61866,2024-11-26T07:30:42Z,9.511,0.7329
61866,2024-11-26T07:40:42Z,9.678,0.5507
61866,2024-11-26T07:50:42Z,9.844,0.3075
61866,2024-11-26T08:00:42Z,10.011,0.2814
61866,2024-11-26T08:10:42Z,10.178,0.4079
61866,2024-11-26T08:20:42Z,10.344,0.525
61866,2024-11-26T08:30:42Z,10.511,0.5008
61866,2024-11-26T08:40:42Z,10.678,0.3568
61866,2024-11-26T08:50:42Z,10.844,0.2843
61866,2024-11-26T09:00:42Z,11.011,0.4689
61866,2024-11-26T09:10:42Z,11.178,0.4993
61866,2024-11-26T09:20:42Z,11.344,0.3867
61866,2024-11-26T09:30:42Z,11.511,0.5411
61866,2024-11-26T09:40:42Z,11.678,0.7211
61866,2024-11-26T09:50:42Z,11.844,0.6804
61866,2024-11-26T22:00:42Z,0.011,0.7614
61866,2024-11-26T22:10:42Z,0.178,0.8101
61866,2024-11-26T22:20:42Z,0.345,0.6158
61866,2024-11-26T22:30:42Z,0.511,0.3778
61866,2024-11-26T22:40:42Z,0.678,0.3018
61866,2024-11-26T22:50:42Z,0.845,0.325
61866,2024-11-26T23:00:42Z,1.011,0.3639
61866,2024-11-26T23:10:42Z,1.178,0.3867
61866,2024-11-26T23:20:42Z,1.345,0.4716
61866,2024-11-26T23:30:42Z,1.511,0.5936
61866,2024-11-26T23:40:42Z,1.678,0.6526
61866,2024-11-26T23:50:42Z,1.845,0.5649
61866,2024-11-27T00:00:42Z,2.011,0.4771
61866,2024-11-27T00:10:42Z,2.178,0.7902
61866,2024-11-27T00:20:42Z,2.345,0.9628
61866,2024-11-27T00:30:42Z,2.511,0.8764
61866,2024-11-27T00:40:42Z,2.678,0.5545
61866,2024-11-27T00:50:42Z,2.845,0.3434
61866,2024-11-27T01:00:42Z,3.011,0.3365
61866,2024-11-27T01:10:42Z,3.178,0.2577
61866,2024-11-27T01:20:42Z,3.345,0.2873
61866,2024-11-27T01:30:42Z,3.511,0.5277
61866,2024-11-27T01:40:42Z,3.678,0.7473
61866,2024-11-27T01:50:42Z,3.845,0.8638
61866,2024-11-27T02:00:42Z,4.011,0.8717
61866,2024-11-27T02:10:42Z,4.178,0.7007
61866,2024-11-27T02:20:42Z,4.345,0.368
61866,2024-11-27T02:30:42Z,4.511,0.1626
61866,2024-11-27T02:40:42Z,4.678,0.269
61866,2024-11-27T02:50:42Z,4.845,0.3496
61866,2024-11-27T03:00:42Z,5.011,0.4424
61866,2024-11-27T03:10:42Z,5.178,0.4997
61866,2024-11-27T03:20:42Z,5.345,0.3987
61866,2024-11-27T03:30:42Z,5.511,0.3409
61866,2024-11-27T03:40:42Z,5.678,0.4176
61866,2024-11-27T03:50:42Z,5.845,0.4072
61866,2024-11-27T04:00:42Z,6.011,0.2787
61866,2024-11-27T04:10:42Z,6.178,0.1699
61866,2024-11-27T04:20:42Z,6.345,0.231
61866,2024-11-27T04:30:42Z,6.511,0.3838
61866,2024-11-27T04:40:42Z,6.678,0.426
61866,2024-11-27T04:50:42Z,6.845,0.4052
61866,2024-11-27T05:00:42Z,7.011,0.4208
61866,2024-11-27T05:10:42Z,7.178,0.4668
61866,2024-11-27T05:20:42Z,7.345,0.4453
61866,2024-11-27T05:30:42Z,7.511,0.3157
61866,2024-11-27T05:40:42Z,7.678,0.1814
61866,2024-11-27T05:50:42Z,7.845,0.1911
61866,2024-11-27T06:00:42Z,8.011,0.2035
61866,2024-11-27T06:10:42Z,8.178,0.3906
61866,2024-11-27T06:20:42Z,8.345,0.6353
61866,2024-11-27T06:30:42Z,8.511,0.714
61866,2024-11-27T06:40:42Z,8.678,0.5731
61866,2024-11-27T06:50:42Z,8.845,0.3257
61866,2024-11-27T07:00:42Z,9.011,0.2003
61866,2024-11-27T07:10:42Z,9.178,0.2184
61866,2024-11-27T07:20:42Z,9.345,0.2452
61866,2024-11-27T07:30:42Z,9.511,0.2459
61866,2024-11-27T07:40:42Z,9.678,0.2082
61866,2024-11-27T07:50:42Z,9.845,0.262
61866,2024-11-27T08:00:42Z,10.011,0.4677
61866,2024-11-27T08:10:42Z,10.178,0.5569
61866,2024-11-27T08:20:42Z,10.345,0.4022
61866,2024-11-27T08:30:42Z,10.511,0.4225
61866,2024-11-27T08:40:42Z,10.678,0.6235
61866,2024-11-27T08:50:42Z,10.845,0.6486
61866,2024-11-27T09:00:42Z,11.011,0.4792
61866,2024-11-27T09:10:42Z,11.178,0.3224
61866,2024-11-27T09:20:42Z,11.345,0.2633
61866,2024-11-27T09:30:42Z,11.511,0.1266
61866,2024-11-27T09:40:42Z,11.678,0.0721
61866,2024-11-27T09:50:42Z,11.845,0.2404
61866,2024-11-27T22:00:42Z,0.011,0.1778
61866,2024-11-27T22:10:42Z,0.178,0.3324
61866,2024-11-27T22:20:42Z,0.345,0.4758
61866,2024-11-27T22:30:42Z,0.511,0.6574
61866,2024-11-27T22:40:42Z,0.678,0.8262
61866,2024-11-27T22:50:42Z,0.845,0.9001
61866,2024-11-27T23:00:42Z,1.011,0.7485
61866,2024-11-27T23:10:42Z,1.178,0.4792
61866,2024-11-27T23:20:42Z,1.345,0.5905
61866,2024-11-27T23:30:42Z,1.511,0.7453
61866,2024-11-27T23:40:42Z,1.678,0.6532
61866,2024-11-27T23:50:42Z,1.845,0.3941
61866,2024-11-28T00:00:42Z,2.011,0.3756
61866,2024-11-28T00:10:42Z,2.178,0.3442
61866,2024-11-28T00:20:42Z,2.345,0.252
61866,2024-11-28T00:30:42Z,2.511,0.2578
61866,2024-11-28T00:40:42Z,2.678,0.4498
61866,2024-11-28T00:50:42Z,2.845,0.6641
61866,2024-11-28T01:00:42Z,3.011,0.8062
61866,2024-11-28T01:10:42Z,3.178,0.7976
61866,2024-11-28T01:20:42Z,3.345,0.5692
61866,2024-11-28T01:30:42Z,3.511,0.2428
61866,2024-11-28T01:40:42Z,3.678,0.1601
61866,2024-11-28T01:50:42Z,3.845,0.2535
61866,2024-11-28T02:00:42Z,4.011,0.3974
61866,2024-11-28T02:10:42Z,4.178,0.5508
61866,2024-11-28T02:20:42Z,4.345,0.6067
61866,2024-11-28T02:30:42Z,4.511,0.5303
61866,2024-11-28T02:40:42Z,4.678,0.4521
61866,2024-11-28T02:50:42Z,4.845,0.4353
61866,2024-11-28T03:00:42Z,5.011,0.3571
61866,2024-11-28T03:10:42Z,5.178,0.3048
61866,2024-11-28T03:20:42Z,5.345,0.2388
61866,2024-11-28T03:30:42Z,5.511,0.261
61866,2024-11-28T03:40:42Z,5.678,0.3391
61866,2024-11-28T03:50:42Z,5.845,0.2979
61866,2024-11-28T04:00:42Z,6.011,0.1705
61866,2024-11-28T04:10:42Z,6.178,0.234
61866,2024-11-28T04:20:42Z,6.345,0.3748
61866,2024-11-28T04:30:42Z,6.511,0.399
61866,2024-11-28T04:40:42Z,6.678,0.2615
61866,2024-11-28T04:50:42Z,6.845,0.1521
61866,2024-11-28T05:00:42Z,7.011,0.1623
61866,2024-11-28T05:10:42Z,7.178,0.2109
61866,2024-11-28T05:20:42Z,7.345,0.383
61866,2024-11-28T05:30:42Z,7.511,0.5305
61866,2024-11-28T05:40:42Z,7.678,0.5084
61866,2024-11-28T05:50:42Z,7.845,0.3784
61866,2024-11-28T06:00:42Z,8.011,0.2434
61866,2024-11-28T06:10:42Z,8.178,0.1731
61866,2024-11-28T06:20:42Z,8.345,0.1185
61866,2024-11-28T06:30:42Z,8.511,0.0999
61866,2024-11-28T06:40:42Z,8.678,0.0897
61866,2024-11-28T06:50:42Z,8.845,0.1519
61866,2024-11-28T07:00:42Z,9.011,0.3166
61866,2024-11-28T07:10:42Z,9.178,0.5021
61866,2024-11-28T07:20:42Z,9.345,0.5292
61866,2024-11-28T07:30:42Z,9.511,0.3391
61866,2024-11-28T07:40:42Z,9.678,0.2957
61866,2024-11-28T07:50:42Z,9.845,0.4274
61866,2024-11-28T08:00:42Z,10.011,0.4286
61866,2024-11-28T08:10:42Z,10.178,0.2973
61866,2024-11-28T08:20:42Z,10.345,0.2418
61866,2024-11-28T08:30:42Z,10.511,0.1761
61866,2024-11-28T08:40:42Z,10.678,0.0375
61866,2024-11-28T08:50:42Z,10.845,0.1111
61866,2024-11-28T09:00:42Z,11.011,0.2145
61866,2024-11-28T09:10:42Z,11.178,0.2647
61866,2024-11-28T09:20:42Z,11.345,0.3367
61866,2024-11-28T09:30:42Z,11.511,0.3703
61866,2024-11-28T09:40:42Z,11.678,0.284
61866,2024-11-28T09:50:42Z,11.845,0.2693
61866,2024-11-28T22:00:42Z,0.011,2.7954
61866,2024-11-28T22:10:42Z,0.178,2.2119
61866,2024-11-28T22:20:42Z,0.345,1.475
61866,2024-11-28T22:30:42Z,0.511,0.8781
61866,2024-11-28T22:40:42Z,0.678,0.6632
61866,2024-11-28T22:50:42Z,0.845,0.847
61866,2024-11-28T23:00:42Z,1.011,1.1356
61866,2024-11-28T23:10:42Z,1.178,1.1857
61866,2024-11-28T23:20:42Z,1.345,0.9126
61866,2024-11-28T23:30:42Z,1.511,0.5678
61866,2024-11-28T23:40:42Z,1.678,0.5803
61866,2024-11-28T23:50:42Z,1.845,0.8781
61866,2024-11-29T00:00:42Z,2.011,1.0899
61866,2024-11-29T00:10:42Z,2.178,1.1671
61866,2024-11-29T00:20:42Z,2.345,1.0852
61866,2024-11-29T00:30:42Z,2.511,0.8277
61866,2024-11-29T00:40:42Z,2.678,0.5351
61866,2024-11-29T00:50:42Z,2.845,0.5579
61866,2024-11-29T01:00:42Z,3.011,0.996
61866,2024-11-29T01:10:42Z,3.178,1.5726
61866,2024-11-29T01:20:42Z,3.345,1.9979
61866,2024-11-29T01:30:42Z,3.511,2.1008
61866,2024-11-29T01:40:42Z,3.678,1.8437
61866,2024-11-29T01:50:42Z,3.845,1.4464
61866,2024-11-29T02:00:42Z,4.011,1.1636
61866,2024-11-29T02:10:42Z,4.178,1.0279
61866,2024-11-29T02:20:42Z,4.345,1.0628
61866,2024-11-29T02:30:42Z,4.511,1.2046
61866,2024-11-29T02:40:42Z,4.678,1.2942
61866,2024-11-29T02:50:42Z,4.845,1.3334
61866,2024-11-29T03:00:42Z,5.011,1.2946
61866,2024-11-29T03:10:42Z,5.178,1.0687
61866,2024-11-29T03:20:42Z,5.345,0.7626
61866,2024-11-29T03:30:42Z,5.511,0.5495
61866,2024-11-29T03:40:42Z,5.678,0.4011
61866,2024-11-29T03:50:42Z,5.845,0.4461
61866,2024-11-29T04:00:42Z,6.011,0.7083
61866,2024-11-29T04:10:42Z,6.178,0.882
61866,2024-11-29T04:20:42Z,6.345,0.8297
61866,2024-11-29T04:30:42Z,6.511,0.5804
61866,2024-11-29T04:40:42Z,6.678,0.4141
61866,2024-11-29T04:50:42Z,6.845,0.5525
61866,2024-11-29T05:00:42Z,7.011,0.7063
61866,2024-11-29T05:10:42Z,7.178,0.7402
61866,2024-11-29T05:20:42Z,7.345,0.6894
61866,2024-11-29T05:30:42Z,7.511,0.5649
61866,2024-11-29T05:40:42Z,7.678,0.3826
61866,2024-11-29T05:50:42Z,7.845,0.3126
61866,2024-11-29T06:00:42Z,8.011,0.5082
61866,2024-11-29T06:10:42Z,8.178,0.8775
61866,2024-11-29T06:20:42Z,8.345,1.2706
61866,2024-11-29T06:30:42Z,8.511,1.4375
61866,2024-11-29T06:40:42Z,8.678,1.2914
61866,2024-11-29T06:50:42Z,8.845,1.0646
61866,2024-11-29T07:00:42Z,9.011,1.0168
61866,2024-11-29T07:10:42Z,9.178,1.2743
61866,2024-11-29T07:20:42Z,9.345,1.7701
61866,2024-11-29T07:30:42Z,9.511,2.3104
61866,2024-11-29T07:40:42Z,9.678,2.6925
61866,2024-11-29T07:50:42Z,9.845,2.816
61866,2024-11-29T08:00:42Z,10.011,2.5653
61866,2024-11-29T08:10:42Z,10.178,1.975
61866,2024-11-29T08:20:42Z,10.345,1.2635
61866,2024-11-29T08:30:42Z,10.511,0.6565
61866,2024-11-29T08:40:42Z,10.678,0.2642
61866,2024-11-29T08:50:42Z,10.845,0.1381
61866,2024-11-29T09:00:42Z,11.011,0.2679
61866,2024-11-29T09:10:42Z,11.178,0.4336
61866,2024-11-29T09:20:42Z,11.345,0.8705
61866,2024-11-29T09:30:42Z,11.511,1.6994
61866,2024-11-29T09:40:42Z,11.678,2.8465
61866,2024-11-29T09:50:42Z,11.845,4.077
61866,2024-11-29T22:00:42Z,0.011,1.7175
61866,2024-11-29T22:10:42Z,0.178,2.0169
61866,2024-11-29T22:20:42Z,0.345,2.4413
61866,2024-11-29T22:30:42Z,0.511,2.8019
61866,2024-11-29T22:40:42Z,0.678,2.9577
61866,2024-11-29T22:50:42Z,0.845,2.8417
61866,2024-11-29T23:00:42Z,1.011,2.4954
61866,2024-11-29T23:10:42Z,1.178,2.0713
61866,2024-11-29T23:20:42Z,1.345,1.767
61866,2024-11-29T23:30:42Z,1.511,1.7427
61866,2024-11-29T23:40:42Z,1.678,2.0189
61866,2024-11-29T23:50:42Z,1.845,2.4334
61866,2024-11-30T00:00:42Z,2.011,2.7529
61866,2024-11-30T00:10:42Z,2.178,2.8678
61866,2024-11-30T00:20:42Z,2.345,2.7502
61866,2024-11-30T00:30:42Z,2.511,2.4567
61866,2024-11-30T00:40:42Z,2.678,2.0972
61866,2024-11-30T00:50:42Z,2.845,1.8415
61866,2024-11-30T01:00:42Z,3.011,1.8004
61866,2024-11-30T01:10:42Z,3.178,1.9756
61866,2024-11-30T01:20:42Z,3.345,2.2574
61866,2024-11-30T01:30:42Z,3.511,2.5239
61866,2024-11-30T01:40:42Z,3.678,2.6901
61866,2024-11-30T01:50:42Z,3.845,2.7621
61866,2024-11-30T02:00:42Z,4.011,2.7395
61866,2024-11-30T02:10:42Z,4.178,2.6191
61866,2024-11-30T02:20:42Z,4.345,2.4353
61866,2024-11-30T02:30:42Z,4.511,2.2724
61866,2024-11-30T02:40:42Z,4.678,2.1437
61866,2024-11-30T02:50:42Z,4.845,2.0682
61866,2024-11-30T03:00:42Z,5.011,2.0285
61866,2024-11-30T03:10:42Z,5.178,2.0061
61866,2024-11-30T03:20:42Z,5.345,1.2116
61866,2024-11-30T03:30:42Z,5.511,0.6355
61866,2024-11-30T03:40:42Z,5.678,0.2375
61866,2024-11-30T03:50:42Z,5.845,0.1972
61866,2024-11-30T04:00:42Z,6.011,0.5532
61866,2024-11-30T04:10:42Z,6.178,1.2117
61866,2024-11-30T04:20:42Z,6.345,1.8977
61866,2024-11-30T04:30:42Z,6.511,2.3247
61866,2024-11-30T04:40:42Z,6.678,2.3216
61866,2024-11-30T04:50:42Z,6.845,1.9024
61866,2024-11-30T05:00:42Z,7.011,1.26
61866,2024-11-30T05:10:42Z,7.178,0.6388
61866,2024-11-30T05:20:42Z,7.345,0.3219
61866,2024-11-30T05:30:42Z,7.511,0.6975
61866,2024-11-30T05:40:42Z,7.678,1.3802
61866,2024-11-30T05:50:42Z,7.845,2.1079
61866,2024-11-30T06:00:42Z,8.011,2.618
61866,2024-11-30T06:10:42Z,8.178,2.7177
61866,2024-11-30T06:20:42Z,8.345,2.3691
61866,2024-11-30T06:30:42Z,8.511,1.7309
61866,2024-11-30T06:40:42Z,8.678,1.0477
61866,2024-11-30T06:50:42Z,8.845,0.5984
61866,2024-11-30T07:00:42Z,9.011,0.7438
61866,2024-11-30T07:10:42Z,9.178,1.3496
61866,2024-11-30T07:20:42Z,9.345,2.0768
61866,2024-11-30T07:30:42Z,9.511,2.6496
61866,2024-11-30T07:40:42Z,9.678,2.849
61866,2024-11-30T07:50:42Z,9.845,2.5891
61866,2024-11-30T08:00:42Z,10.011,1.9836
61866,2024-11-30T08:10:42Z,10.178,1.2658
61866,2024-11-30T08:20:42Z,10.345,0.699
61866,2024-11-30T08:30:42Z,10.511,0.6237
61866,2024-11-30T08:40:42Z,10.678,1.1165
61866,2024-11-30T08:50:42Z,10.845,1.811
61866,2024-11-30T09:00:42Z,11.011,2.4239
61866,2024-11-30T09:10:42Z,11.178,2.7137
61866,2024-11-30T09:20:42Z,11.345,2.5529
61866,2024-11-30T09:30:42Z,11.511,2.0039
61866,2024-11-30T09:40:42Z,11.678,1.2824
61866,2024-11-30T09:50:42Z,11.845,0.6357
